"","FIPS","long","lat","pc_turnout","pc_college","pc_homeownership","pc_income","Name","State","Result"
"17",1033,-87.796569,34.707296,0.517238705675592,0.465212447017471,0.38044040111651,8.81502636203866,"Colbert","AL","Democratic"
"18",1035,-86.992999,31.428183,0.568263307897398,0.352946584536177,0.396524777052496,6.57736508228372,"Conecuh","AL","Democratic"
"19",1037,-86.239249,32.935503,0.531842304776346,0.362143037654789,0.389941875157948,7.06141015921152,"Coosa","AL","Democratic"
"20",1039,-86.453162,31.248133,0.506608093518484,0.377685119690257,0.393767916309892,7.11455269721902,"Covington","AL","Republican"
"21",1041,-86.311599,31.731354,0.527234426722841,0.319691042230916,0.364530043133715,6.1413381482596,"Crenshaw","AL","Democratic"
"22",1043,-86.866896,34.13167,0.508877905912502,0.392321069009702,0.386829580816401,7.67845048508146,"Cullman","AL","Democratic"
"23",1045,-85.612338,31.426115,0.379642490488556,0.487771000664291,0.273235098737847,7.67174950178151,"Dale","AL","Republican"
"24",1047,-87.109517,32.329593,0.511629873974457,0.435027770729369,0.295215540330993,7.08303025176915,"Dallas","AL","Democratic"
"25",1049,-85.798731,34.45983,0.492503096260771,0.359218951751034,0.395530844027511,7.48544098658726,"De Kalb","AL","Republican"
"26",1051,-86.138157,32.59991,0.502930172499421,0.478694169453366,0.367049630831374,8.24901499851008,"Elmore","AL","Republican"
"27",1053,-87.162695,31.136909,0.454487179487179,0.421606334841629,0.361689291101056,7.29664404223228,"Escambia","AL","Republican"
"28",1055,-86.03825,34.047533,0.514269390864325,0.460973420028838,0.370337622765732,8.55841064287075,"Etowah","AL","Democratic"
"29",1057,-87.735378,33.729772,0.509531672170519,0.367607325127589,0.381717202041429,7.48183728610027,"Fayette","AL","Democratic"
"30",1059,-87.843648,34.435932,0.529050334250885,0.380554463232403,0.389353126228864,7.60032441997641,"Franklin","AL","Democratic"
"31",1061,-85.837337,31.094395,0.564493433395872,0.390302532833021,0.388426360225141,7.94166275797373,"Geneva","AL","Republican"
"32",1063,-87.951231,32.854779,0.639785704215424,0.326660087410123,0.335260115606936,5.48794586211758,"Greene","AL","Democratic"
"33",1065,-87.625424,32.755765,0.583089526038619,0.313731226838307,0.348546908523503,5.68373317729666,"Hale","AL","Democratic"
"34",1067,-85.239835,31.516095,0.554152134979734,0.373456499198793,0.379583372608163,7.0387406918654,"Henry","AL","Democratic"
"35",1069,-85.304578,31.151186,0.451486302700602,0.484476394015932,0.353506897221683,8.83635127258597,"Houston","AL","Republican"
"36",1071,-86.002129,34.776174,0.399106415264001,0.397111304689915,0.370921965886419,7.87565684098126,"Jackson","AL","Democratic"
"37",1073,-86.896716,33.552433,0.532414217571934,0.5323731856183,0.323536954403242,9.73809919474791,"Jefferson","AL","Republican"
"38",1075,-88.096415,33.775081,0.534982271036928,0.363919398080083,0.371183948802214,7.25391334428781,"Lamar","AL","Democratic"
"39",1077,-87.647581,34.903733,0.473404347750534,0.464211861608772,0.364693207291431,8.79404660538342,"Lauderdale","AL","Democratic"
"40",1079,-87.310217,34.51999,0.435618895754435,0.35688658560893,0.387931034482759,7.22229419972095,"Lawrence","AL","Democratic"
"41",1081,-85.355886,32.597367,0.385135845749343,0.391744084136722,0.278317265556529,7.53872042068361,"Lee","AL","Republican"
"42",1083,-86.981426,34.810321,0.422101677810016,0.416204112526807,0.357039233001135,8.09455027122493,"Limestone","AL","Democratic"
"43",1085,-86.642632,32.1575,0.666041744781902,0.335333083364579,0.342457192850894,5.49593800774903,"Lowndes","AL","Democratic"
"44",1087,-85.692573,32.384887,0.4635460693153,0.399883770076078,0.287404902789518,5.73489010989011,"Macon","AL","Democratic"
"45",1089,-86.548777,34.760002,0.467938530572914,0.554821265487808,0.322160778363452,9.98561782239449,"Madison","AL","Republican"
"46",1091,-87.790375,32.248548,0.584250635055038,0.400931414055885,0.358836337244466,7.17902503931293,"Marengo","AL","Democratic"
"47",1093,-87.886567,34.134472,0.50557935872687,0.356749376147653,0.383492631479825,7.30411036301144,"Marion","AL","Democratic"
"48",1095,-86.313058,34.365158,0.426565944060434,0.419097348541591,0.376725373964776,7.63804061717563,"Marshall","AL","Democratic"
"49",1097,-88.198527,30.68435,0.467436991577568,0.494925764331719,0.327136373080181,8.8181186172508,"Mobile","AL","Republican"
"50",1099,-87.353102,31.56273,0.612765957446809,0.421141506247889,0.377980412022965,7.51664978047957,"Monroe","AL","Republican"
"51",1101,-86.203795,32.224349,0.484264181169446,0.53549843442802,0.313675089201194,9.43940144178257,"Montgomery","AL","Republican"
"52",1103,-86.857298,34.453298,0.466656038262256,0.49929055400558,0.369039457951375,9.09575129533679,"Morgan","AL","Democratic"
"53",1105,-87.293685,32.638846,0.660054650339035,0.343082683938873,0.315858718753163,5.41169922072665,"Perry","AL","Democratic"
"54",1107,-88.084083,33.283797,0.563692731656907,0.365828453324147,0.365346193592835,6.58711677574922,"Pickens","AL","Democratic"
"55",1109,-85.938912,31.806086,0.493894903356567,0.350042018883781,0.311532947748282,6.24395669583272,"Pike","AL","Republican"
"56",1111,-85.456433,33.290802,0.504014209591474,0.346856127886323,0.384582593250444,6.22145648312611,"Randolph","AL","Democratic"
"57",1113,-85.184114,32.287341,0.412945063012358,0.35103389208369,0.314266487213997,6.99938822953628,"Russell","AL","Democratic"
"58",1115,-86.318306,33.712571,0.483070935786308,0.417512825048647,0.405448434459579,8.18850168052362,"St Clair","AL","Republican"
"59",1117,-86.654667,33.266792,0.509883415147265,0.515055224403927,0.379382889200561,10.0118338008415,"Shelby","AL","Republican"
"60",1119,-88.193795,32.593446,0.648909320353344,0.35794122949342,0.322065981611682,6.6800072111051,"Sumter","AL","Democratic"
"61",1121,-86.169488,33.383988,0.415345299420476,0.400897456535737,0.348277527366388,7.3995291371539,"Talladega","AL","Democratic"
"62",1123,-85.797597,32.860832,0.503237024157449,0.410343679479117,0.362065776330879,7.61666235063446,"Tallapoosa","AL","Democratic"
"63",1125,-87.523765,33.28794,0.406200746164435,0.441414121261696,0.286724657342936,7.79864533248209,"Tuscaloosa","AL","Republican"
"64",1127,-87.295532,33.80713,0.473944276045343,0.381015654195906,0.389320267408545,7.87439272515883,"Walker","AL","Democratic"
"65",1129,-88.202751,31.402696,0.606462834126694,0.381545221530575,0.411937019406811,7.04934090076895,"Washington","AL","Democratic"
"66",1131,-87.308887,31.990903,0.790614111498258,0.34309668989547,0.342225609756098,5.82229965156794,"Wilcox","AL","Democratic"
"67",1133,-87.373481,34.154535,0.549970663015842,0.362018384510072,0.395853706238999,7.46939174652846,"Winston","AL","Republican"
"68",4001,-109.48846,35.38362,0.367805318336458,0.381205304450462,0.287509546622231,6.03822120391585,"Apache","AZ","Republican"
"69",4003,-109.73696,31.890821,0.383262469477315,0.565049604699213,0.328825367552892,8.39550569472192,"Cochise","AZ","Republican"
"70",4005,-111.76816,35.835573,0.521393886323834,0.509811335774558,0.26596083426206,8.4057076898583,"Coconino","AZ","Republican"
"71",4007,-110.81816,33.797288,0.529416413133668,0.528073017503655,0.392034454146746,8.07412382946778,"Gila","AZ","Republican"
"72",4009,-109.89135,32.936517,0.542783118565487,0.486466216676894,0.332037908229358,7.20604077180064,"Graham","AZ","Republican"
"73",4011,-109.23299,33.185081,0.534180790960452,0.564689265536723,0.223305084745763,10.5795197740113,"Greenlee","AZ","Democratic"
"74",4013,-112.49092,33.342656,0.448621332168547,0.609006080108517,0.344713033253531,10.7321591480845,"Maricopa","AZ","Republican"
"75",4015,-113.75334,35.708232,0.485569007263922,0.606585956416465,0.393559322033898,9.0263196125908,"Mohave","AZ","Republican"
"76",4017,-110.31966,35.387551,0.4303668391669,0.475131924439799,0.335355749866164,7.73232722359599,"Navajo","AZ","Republican"
"77",4019,-111.81482,32.10396,0.480972657194135,0.595823241127859,0.331579732280144,9.76622852352962,"Pima","AZ","Republican"
"78",4021,-111.3469,32.909084,0.381785649797272,0.451468343209836,0.328600272492982,7.92933239219291,"Pinal","AZ","Republican"
"79",4023,-110.83647,31.523864,0.409603436373399,0.451791056224592,0.296694024698934,8.54797882948531,"Santa Cruz","AZ","Republican"
"80",4025,-112.55404,34.595236,0.561398753049607,0.651124966115478,0.381346086821826,8.51053324555629,"Yavapai","AZ","Republican"
"81",4027,-113.89721,32.764761,0.341963968043471,0.491881489148365,0.332115017627842,7.1258045735356,"Yuma","AZ","Republican"
"82",5001,-91.376344,34.288872,0.462657164378006,0.413001912045889,0.339822701199374,8.47992351816444,"Arkansas","AR","Democratic"
"83",5003,-91.772262,33.190783,0.489316478353283,0.44087705559906,0.392941044859604,7.72329119588321,"Ashley","AR","Democratic"
"84",5005,-92.339841,36.286225,0.706911840201615,0.523218369347085,0.441872403976292,7.31562981285294,"Baxter","AR","Republican"
"85",5007,-94.257842,36.337987,0.518602029312289,0.524626550169109,0.383525930101466,8.39384864712514,"Benton","AR","Republican"
"86",5009,-93.092833,36.313592,0.635140815468684,0.511717108028583,0.401429171920975,7.44262295081967,"Boone","AR","Republican"
"87",5011,-92.168367,33.463242,0.494438827098079,0.399393326592518,0.392315470171891,6.36835187057634,"Bradley","AR","Democratic"
"88",5013,-92.497141,33.554153,0.546532846715328,0.388914233576642,0.395529197080292,5.90282846715328,"Calhoun","AR","Democratic"
"89",5015,-93.541961,36.337153,0.634534855078414,0.504557024386239,0.423187453813942,6.96863453485508,"Carroll","AR","Republican"
"90",5017,-91.2977,33.26634,0.50117136659436,0.342472885032538,0.362776572668113,6.31592190889371,"Chicot","AR","Democratic"
"91",5019,-93.176507,34.053832,0.522610483042138,0.41292680141601,0.324426173347037,7.38643371017472,"Clark","AR","Democratic"
"92",5021,-90.421474,36.37636,0.487431839340338,0.331360553265062,0.392804894267855,6.57221705013965,"Clay","AR","Democratic"
"93",5023,-92.028995,35.542425,0.666055484693878,0.435108418367347,0.420121173469388,6.86527423469388,"Cleburne","AR","Republican"
"94",5025,-92.187914,33.894438,0.553484162895928,0.393665158371041,0.412307692307692,6.88253393665158,"Cleveland","AR","Democratic"
"95",5027,-93.22653,33.215092,0.519493380590014,0.425258000625456,0.357865109976024,7.67408527050975,"Columbia","AR","Republican"
"96",5029,-92.695052,35.263495,0.680263547527391,0.430041456914421,0.38777021024578,7.35119928931004,"Conway","AR","Democratic"
"97",5031,-90.631882,35.828124,0.468440931816693,0.416806759382573,0.329934720433159,8.06176451324149,"Craighead","AR","Republican"
"98",5033,-94.24637,35.579452,0.510891951837769,0.442886565272497,0.385416666666667,7.54847908745247,"Crawford","AR","Republican"
"99",5035,-90.314064,35.212638,0.43778305621536,0.37396674584323,0.299604117181314,7.74739509105305,"Crittenden","AR","Democratic"
"100",5037,-90.771434,35.300011,0.484296904140246,0.360462513987318,0.341961954494592,7.86564714658709,"Cross","AR","Democratic"
"101",5039,-92.657033,33.966853,0.610819539765846,0.445700444085587,0.396312743910645,7.84914547167272,"Dallas","AR","Democratic"
"102",5041,-91.259304,33.83126,0.466790381195392,0.37957163844429,0.337044769195082,7.73563751643084,"Desha","AR","Democratic"
"103",5043,-91.716904,33.589683,0.493378011807883,0.407691080261688,0.361337162916866,7.54898675602362,"Drew","AR","Democratic"
"104",5045,-92.335289,35.147169,0.510388329197931,0.452901258557293,0.335415981585005,7.69704941556306,"Faulkner","AR","Democratic"
"105",5047,-93.891926,35.51225,0.616521155137676,0.433176628609805,0.385205794876715,6.60827017173558,"Franklin","AR","Republican"
"106",5049,-91.81891,36.383112,0.579420171498571,0.430651966789166,0.42697699741391,5.80005444399074,"Fulton","AR","Republican"
"107",5051,-93.153957,34.57332,0.558600725577548,0.520855655181488,0.362243651196451,8.42809075358559,"Garland","AR","Republican"
"108",5053,-92.423425,34.287458,0.57978021978022,0.453956043956044,0.403516483516484,8.11065934065934,"Grant","AR","Democratic"
"109",5055,-90.562264,36.119053,0.494458380843786,0.378335233751425,0.37254275940707,7.21167616875713,"Greene","AR","Democratic"
"110",5057,-93.664959,33.7313,0.517793914661225,0.481665966512633,0.385044709836164,7.22678989377663,"Hempstead","AR","Democratic"
"111",5059,-92.945112,34.320144,0.56719626658277,0.461486025903204,0.400660689004247,7.68244979287924,"Hot Spring","AR","Democratic"
"112",5061,-93.989511,34.089827,0.532548112314649,0.412451361867704,0.382795246608476,7.47334104532548,"Howard","AR","Democratic"
"113",5063,-91.566218,35.744099,0.516888909538633,0.422385355201412,0.380987780513869,7.13232356084189,"Independence","AR","Democratic"
"114",5065,-91.911006,36.094609,0.633546364403714,0.4618352827686,0.425057277221753,6.21174484505004,"Izard","AR","Democratic"
"115",5067,-91.21391,35.600258,0.53045818563739,0.350991203886044,0.348824996717868,7.38440330838913,"Jackson","AR","Democratic"
"116",5069,-91.929077,34.26921,0.481221070839406,0.463331037685987,0.33063728238064,7.95637202299918,"Jefferson","AR","Democratic"
"117",5071,-93.461165,35.569018,0.606224198158145,0.404731660844713,0.384010797078438,7.09868212130835,"Johnson","AR","Democratic"
"118",5073,-93.610593,33.235524,0.541206822416511,0.354593664898954,0.38970904400172,6.38512254550666,"Lafayette","AR","Democratic"
"119",5075,-91.114974,36.043049,0.522826250187716,0.346223156630125,0.394728938279021,6.39510437002553,"Lawrence","AR","Democratic"
"120",5077,-90.780318,34.779637,0.495578818985669,0.267303587762984,0.315580851712572,5.4439475556459,"Lee","AR","Democratic"
"121",5079,-91.733936,33.953221,0.40324777370351,0.340178103719225,0.304243059193295,5.82242011524358,"Lincoln","AR","Democratic"
"122",5081,-94.235637,33.700236,0.536179295624333,0.439594450373533,0.400640341515475,8.52155816435432,"Little River","AR","Democratic"
"123",5083,-93.712628,35.215114,0.629715981348029,0.399886957750459,0.39706090151194,6.55242334322453,"Logan","AR","Republican"
"124",5085,-91.853009,34.740315,0.500604960677556,0.448362285022902,0.370063088756374,8.10521994641777,"Lonoke","AR","Republican"
"125",5087,-93.72307,36.01224,0.717094752365737,0.41624677399533,0.412068329851297,6.12326410224899,"Madison","AR","Republican"
"126",5089,-92.679917,36.262962,0.643440653531956,0.503483901970207,0.436809226333494,6.72633349351273,"Marion","AR","Republican"
"127",5091,-93.880562,33.311498,0.496579554189085,0.46272098385857,0.366679477325135,7.87832436587241,"Miller","AR","Republican"
"128",5093,-90.054475,35.764082,0.416083738848337,0.374138280616383,0.271796431467964,7.22693633414436,"Mississippi","AR","Democratic"
"129",5095,-91.203053,34.680279,0.510843118586692,0.337459007722416,0.319792658415318,6.38009097640961,"Monroe","AR","Democratic"
"130",5097,-93.66019,34.545966,0.624157594608606,0.415586659754622,0.41040262657681,6.10730948678072,"Montgomery","AR","Democratic"
"131",5099,-93.302881,33.666725,0.567557203119008,0.411606800460181,0.393966509011888,7.05854531509651,"Nevada","AR","Democratic"
"132",5101,-93.223087,35.917735,0.74699018336729,0.389887016114095,0.413409890720504,5.1055751065012,"Newton","AR","Republican"
"133",5103,-92.879263,33.591134,0.557748538011696,0.444033260233918,0.386650219298246,7.44407894736842,"Ouachita","AR","Democratic"
"134",5105,-92.934055,34.946973,0.633651551312649,0.443914081145585,0.422832140015911,6.90910898965792,"Perry","AR","Democratic"
"135",5107,-90.852019,34.425633,0.5041157847128,0.346268656716418,0.275667118950701,6.56910900045228,"Phillips","AR","Democratic"
"136",5109,-93.654743,34.166363,0.550006712310377,0.411061887501678,0.412404349577124,7.19385152369446,"Pike","AR","Democratic"
"137",5111,-90.663212,35.577391,0.492938839069967,0.33233098856253,0.322182247758149,7.45798206518821,"Poinsett","AR","Democratic"
"138",5113,-94.224002,34.474769,0.560953555281545,0.436333744348541,0.406247431154953,7.32289354706124,"Polk","AR","Republican"
"139",5115,-93.035762,35.446432,0.512146841821126,0.458124887529242,0.354363865394997,7.81662767680403,"Pope","AR","Republican"
"140",5117,-91.557246,34.827607,0.547434996486297,0.362895291637386,0.366408995080815,6.98327477160928,"Prairie","AR","Democratic"
"141",5119,-92.310815,34.7701,0.469574943141421,0.582764054567604,0.322973360664258,10.101434873539,"Pulaski","AR","Democratic"
"142",5121,-91.028073,36.342062,0.500675561560547,0.363029893599054,0.390643472386421,6.88169228170917,"Randolph","AR","Democratic"
"143",5123,-90.747325,35.021644,0.535378803348989,0.371707167653666,0.299775372677149,6.90004084133143,"St Francis","AR","Democratic"
"144",5125,-92.674589,34.648426,0.532935437276865,0.508434851334042,0.388193933447797,9.29466110702314,"Saline","AR","Democratic"
"145",5127,-94.063491,34.858644,0.66637856525497,0.368337654854509,0.409680207433016,6.10227600115241,"Scott","AR","Democratic"
"146",5129,-92.70326,35.917529,0.654309400907242,0.363991866103551,0.412638823713437,5.21022993899578,"Searcy","AR","Republican"
"147",5131,-94.275394,35.199151,0.542346210973691,0.535875527581288,0.347622759158223,9.564920072354,"Sebastian","AR","Republican"
"148",5133,-94.237697,33.998508,0.556151355726427,0.453561311210036,0.415216511533792,7.39417239983812,"Sevier","AR","Democratic"
"149",5135,-91.481513,36.153912,0.586954532979599,0.477357972738084,0.426950873662062,6.40353124142347,"Sharp","AR","Republican"
"150",5137,-92.153495,35.862902,0.612952968388589,0.367463377023901,0.408481110254433,5.617733230532,"Stone","AR","Democratic"
"151",5139,-92.594441,33.170291,0.491700766526425,0.493170422454037,0.379459397152902,8.22753731773385,"Union","AR","Republican"
"152",5141,-92.51904,35.581189,0.642368555385401,0.467585502807555,0.431342521694742,6.50464522715671,"Van Buren","AR","Republican"
"153",5143,-94.214352,35.985741,0.474462527627085,0.467470363672895,0.316857544705646,7.87744960150023,"Washington","AR","Republican"
"154",5145,-91.74579,35.254806,0.475083694638055,0.383266560561989,0.353548103836233,6.7794852093738,"White","AR","Democratic"
"155",5147,-91.241026,35.187551,0.493820667893768,0.326584275571917,0.332632132526952,6.74559558243492,"Woodruff","AR","Democratic"
"156",5149,-93.406902,34.997776,0.578785175573757,0.420322763766118,0.375963020030817,6.62898386181169,"Yell","AR","Democratic"
"157",6001,-121.91395,37.653853,0.504421358282815,0.622015839828581,0.273141018440343,11.398082890352,"Alameda","CA","Democratic"
"158",6003,-119.80445,38.57918,0.564259485924113,0.643818849449204,0.291309669522644,10.297429620563,"Alpine","CA","Republican"
"159",6005,-120.65526,38.444419,0.651792936101375,0.66574548395794,0.376718792127258,9.09719600970612,"Amador","CA","Republican"
"160",6007,-121.59606,39.662375,0.596864319427114,0.565001175428127,0.328459827483318,8.72486844246731,"Butte","CA","Republican"
"161",6009,-120.55179,38.207542,0.657431697485444,0.67854629214921,0.382494081515132,9.47712585578092,"Calaveras","CA","Republican"
"162",6011,-122.23512,39.176482,0.551142005958292,0.548273198720071,0.32406487917908,10.2745227849498,"Colusa","CA","Republican"
"163",6013,-121.9487,37.93335,0.604885447366373,0.688106762928323,0.346802812960824,13.5595713663644,"Contra Costa","CA","Republican"
"164",6015,-123.95696,41.73732,0.537337537491348,0.561793432284857,0.349688533415366,8.80796739214028,"Del Norte","CA","Republican"
"165",6017,-120.52758,38.775488,0.572818280397919,0.693687039336173,0.344124719083466,10.7455485533781,"El Dorado","CA","Republican"
"166",6019,-119.64793,36.753992,0.446848393393601,0.509838993257929,0.291119017623524,9.92722163000291,"Fresno","CA","Republican"
"167",6021,-122.39174,39.594777,0.553248136315229,0.531416400425985,0.348575612353568,9.28521033013845,"Glenn","CA","Republican"
"168",6023,-123.91197,40.700416,0.600115804905693,0.602555099727735,0.309815081741016,9.21187369873477,"Humboldt","CA","Republican"
"169",6025,-115.35292,33.038512,0.36038879703392,0.408587604589408,0.283798453496334,8.88379511331563,"Imperial","CA","Republican"
"170",6027,-117.48318,36.589328,0.604807112718505,0.650693188667872,0.353902953586498,9.4207353827607,"Inyo","CA","Republican"
"171",6029,-118.72491,35.338498,0.438294069512038,0.502171353919922,0.307366811662862,10.1123792296539,"Kern","CA","Republican"
"172",6031,-119.81477,36.072642,0.385962420356317,0.4586055760724,0.279737023659754,8.74256320766203,"Kings","CA","Republican"
"173",6033,-122.76204,39.090857,0.587421960424676,0.601707170822899,0.400938238510105,8.07079115375119,"Lake","CA","Republican"
"174",6035,-120.5776,40.652341,0.523599667880181,0.587724340550552,0.32796832087884,8.86248962125567,"Lassen","CA","Republican"
"175",6037,-118.26199,34.184667,0.448051536709439,0.568185795088883,0.242993895760634,11.3993874645052,"Los Angeles","CA","Republican"
"176",6039,-119.76514,37.219685,0.46330780221582,0.507132316773242,0.3281099946127,9.40390696367086,"Madera","CA","Republican"
"177",6041,-122.74346,38.0353,0.628942227992789,0.780359720153255,0.308341496496119,15.9109510036343,"Marin","CA","Republican"
"178",6043,-119.9096,37.578193,0.658370509509274,0.625733740314628,0.333646395867575,8.70591688189716,"Mariposa","CA","Republican"
"179",6045,-123.43163,39.431152,0.588993927252238,0.660218285022642,0.335900164861537,9.48306517247856,"Mendocino","CA","Republican"
"180",6047,-120.71113,37.189464,0.407993118507245,0.474414962835528,0.283530735128697,9.29959857958932,"Merced","CA","Republican"
"181",6049,-120.71856,41.595361,0.649245252394092,0.643239733809447,0.36812205810745,9.17172536925824,"Modoc","CA","Republican"
"182",6051,-118.87397,37.91055,0.524371551195586,0.674279583077866,0.267627222562845,11.2930717351318,"Mono","CA","Republican"
"183",6053,-121.31062,36.23931,0.417028228228228,0.550361561561562,0.244055255255255,10.4594738738739,"Monterey","CA","Republican"
"184",6055,-122.32315,38.502833,0.587008104937613,0.634304681667911,0.318518716007252,11.0761837474672,"Napa","CA","Republican"
"185",6057,-120.76623,39.304003,0.679843636740188,0.729807393600497,0.387024955990473,10.0059801180491,"Nevada","CA","Republican"
"186",6059,-117.7774,33.674967,0.554473993352384,0.645875514614592,0.294998084741824,13.141908194107,"Orange","CA","Republican"
"187",6061,-120.72766,39.06498,0.605261919329788,0.657622252553302,0.361898150327105,11.2669553348708,"Placer","CA","Republican"
"188",6063,-120.83414,40.010792,0.644577837453598,0.68004107100545,0.351157096595845,9.39104336150383,"Plumas","CA","Republican"
"189",6065,-115.9773,33.727917,0.508076070021845,0.57890406038152,0.347139438037517,10.3561218991609,"Riverside","CA","Republican"
"190",6067,-121.34903,38.445368,0.562006137891448,0.632474993937131,0.315811787612905,10.8658457222316,"Sacramento","CA","Republican"
"191",6069,-121.08421,36.611964,0.454420467451731,0.467093071911053,0.275031382628968,9.27915595672186,"San Benito","CA","Republican"
"192",6071,-116.19135,34.828251,0.463751882213819,0.573642765818197,0.337633555171868,10.1542143187466,"San Bernardino","CA","Republican"
"193",6073,-116.77187,33.020561,0.517169708823035,0.603930503061395,0.266386414579265,10.6918268304701,"San Diego","CA","Republican"
"194",6075,-122.55478,37.79325,0.451715351116628,0.630461107860937,0.179218760835972,11.1861804563956,"San Francisco","CA","Democratic"
"195",6077,-121.2706,37.932561,0.474582121797891,0.513405402771235,0.305164795893504,9.89648884845925,"San Joaquin","CA","Republican"
"196",6079,-120.44553,35.381635,0.57207388818036,0.584786275558481,0.287999341753404,9.01391368741515,"San Luis Obispo","CA","Republican"
"197",6081,-122.35647,37.436567,0.532061429520595,0.689470116874836,0.299524652519208,13.967124772025,"San Mateo","CA","Republican"
"198",6083,-120.02595,34.536645,0.570400799476449,0.617423103454375,0.255881104409502,11.0946371402798,"Santa Barbara","CA","Republican"
"199",6085,-121.68632,37.2326,0.509127412336176,0.639503769333645,0.291984335624926,13.1566298752379,"Santa Clara","CA","Republican"
"200",6087,-122.00724,37.0259,0.600204255795408,0.63559227185607,0.298570209432141,10.7877278641279,"Santa Cruz","CA","Republican"
"201",6089,-122.03813,40.760008,0.574930888985887,0.637749163392987,0.351096076434357,9.51947233134488,"Shasta","CA","Republican"
"202",6091,-120.49915,39.590741,0.739560912613,0.689195006457167,0.359018510546707,9.41885492897116,"Sierra","CA","Republican"
"203",6093,-122.53306,41.589207,0.582292572621325,0.652635240911463,0.362915289615585,9.03284049399896,"Siskiyou","CA","Republican"
"204",6095,-121.93835,38.2674,0.493141641604929,0.617967431966552,0.310832783197633,10.6490928873567,"Solano","CA","Republican"
"205",6097,-122.9287,38.51247,0.569341383393136,0.658973617375114,0.328666588335246,10.9521786679441,"Sonoma","CA","Republican"
"206",6099,-120.99375,37.562401,0.451070533016138,0.50707259049701,0.316632375318802,10.1068121905742,"Stanislaus","CA","Republican"
"207",6101,-121.68913,39.039974,0.503404497734856,0.554512654965684,0.310772319127581,10.0741936358951,"Sutter","CA","Republican"
"208",6103,-122.23345,40.129251,0.551385866657154,0.595869154211108,0.371348054079121,8.51339492740698,"Tehama","CA","Republican"
"209",6105,-123.11823,40.657296,0.653393025447691,0.662700282752121,0.367342130065975,8.79429783223374,"Trinity","CA","Republican"
"210",6107,-118.79661,36.227815,0.42790444840395,0.454250596442485,0.308766949536436,8.96183372089512,"Tulare","CA","Republican"
"211",6109,-119.94492,38.018666,0.632078070278991,0.663754771180105,0.35808444496911,9.00499744225396,"Tuolumne","CA","Republican"
"212",6111,-119.14623,34.356248,0.523522110674194,0.62000230662771,0.310282616814218,11.6466301267547,"Ventura","CA","Republican"
"213",6113,-121.88261,38.7012,0.581686645439221,0.528434631953549,0.261214646937629,9.65797668102641,"Yolo","CA","Democratic"
"214",6115,-121.35262,39.270692,0.409786554377813,0.501582692028459,0.276579062000871,7.99973863801365,"Yuba","CA","Republican"
"215",8001,-104.35031,39.870594,0.50702889124909,0.574262801770946,0.348186689260952,10.6525710944306,"Adams","CO","Republican"
"216",8003,-105.78485,37.571634,0.583091787439614,0.515579710144928,0.314371980676328,8.11400966183575,"Alamosa","CO","Republican"
"217",8005,-104.33155,39.644335,0.623620389726198,0.738301635797506,0.367754761939568,14.5759205929218,"Arapahoe","CO","Republican"
"218",8007,-107.05235,37.18671,0.767987065481002,0.628132578819725,0.371867421180275,8.2194826192401,"Archuleta","CO","Republican"
